date,district,rainfall_mm,rain_3day_mm,threshold_1day_mm,threshold_3day_mm,flood_intensity
2019-04-26,basti,0.0,0.0,38.33541477805849,93.70879167969854,0.0
2019-04-27,basti,0.0,0.0,38.33541477805849,93.70879167969854,0.0
2019-04-28,basti,0.0,0.0,38.33541477805849,93.70879167969854,0.0
2019-04-29,basti,0.0,0.0,38.33541477805849,93.70879167969854,0.0
2019-04-30,basti,0.0,0.0,38.33541477805849,93.70879167969854,0.0
2019-05-01,basti,0.0,0.0,38.33541477805849,93.70879167969854,0.0
2019-05-02,basti,0.021136363798921757,0.021136363798921757,38.33541477805849,93.70879167969854,0.0
2019-05-03,basti,0.33250000260092993,0.3536363663998517,38.33541477805849,93.70879167969854,0.0
2019-05-04,basti,0.0,0.3536363663998517,38.33541477805849,93.70879167969854,0.0
2019-05-05,basti,0.0,0.33250000260092993,38.33541477805849,93.70879167969854,0.0
2019-04-26,begusarai,0.0,0.0,26.962605292000827,65.9085907137798,0.0
2019-04-27,begusarai,0.0,0.0,26.962605292000827,65.9085907137798,0.0
2019-04-28,begusarai,0.0,0.0,26.962605292000827,65.9085907137798,0.0
2019-04-29,begusarai,0.0,0.0,26.962605292000827,65.9085907137798,0.0
2019-04-30,begusarai,0.0,0.0,26.962605292000827,65.9085907137798,0.0
2019-05-01,begusarai,0.0,0.0,26.962605292000827,65.9085907137798,0.0
2019-05-02,begusarai,0.04299999872843425,0.04299999872843425,26.962605292000827,65.9085907137798,0.0
2019-05-03,begusarai,13.250332641601563,13.293332640329998,26.962605292000827,65.9085907137798,0.0
2019-05-04,begusarai,0.1973333199818929,13.49066596031189,26.962605292000827,65.9085907137798,0.0
2019-05-05,begusarai,0.0,13.447665961583455,26.962605292000827,65.9085907137798,0.0
2019-04-26,betul,0.005755814008934553,0.0,43.625363008410574,106.6397762427814,0.0
2019-04-27,betul,0.0,0.0,43.625363008410574,106.6397762427814,0.0
2019-04-28,betul,0.0,0.005755814008934553,43.625363008410574,106.6397762427814,0.0
2019-04-29,betul,0.0,0.0,43.625363008410574,106.6397762427814,0.0
2019-04-30,betul,0.0,0.0,43.625363008410574,106.6397762427814,0.0
2019-05-01,betul,0.0,0.0,43.625363008410574,106.6397762427814,0.0
2019-05-02,betul,0.1622092890184979,0.1622092890184979,43.625363008410574,106.6397762427814,0.0
2019-05-03,betul,0.007383720819340195,0.1695930098378381,43.625363008410574,106.6397762427814,0.0
2019-05-04,betul,0.00872093023255814,0.17831394007039625,43.625363008410574,106.6397762427814,0.0
2019-05-05,betul,0.012616278127182362,0.028720929179080694,43.625363008410574,106.6397762427814,0.0
